ÅR,Måned,Dato,Måler,Parti,Oppslutning
1970,Mai,1970-05-15,TNS Gallup AS,V,6.7
1970,Mar,1970-03-15,TNS Gallup AS,Ap,60.3
1970,Mar,1970-03-15,TNS Gallup AS,H,15.9
1970,Mar,1970-03-15,TNS Gallup AS,KrF,7.6
1970,Mar,1970-03-15,TNS Gallup AS,NKP,1.1
1970,Mar,1970-03-15,TNS Gallup AS,SF,1.5
1970,Mar,1970-03-15,TNS Gallup AS,Sp,7.6
1970,Mar,1970-03-15,TNS Gallup AS,V,6.0
1970,Nov,1970-11-15,TNS Gallup AS,Ap,57.6
1970,Nov,1970-11-15,TNS Gallup AS,H,16.6
1970,Nov,1970-11-15,TNS Gallup AS,KrF,8.9
1970,Nov,1970-11-15,TNS Gallup AS,NKP,0.6
1970,Nov,1970-11-15,TNS Gallup AS,SF,2.1
1970,Nov,1970-11-15,TNS Gallup AS,Sp,7.6
1970,Nov,1970-11-15,TNS Gallup AS,V,6.6
1970,Okt,1970-10-15,TNS Gallup AS,Ap,57.7
1970,Okt,1970-10-15,TNS Gallup AS,H,15.4
1970,Okt,1970-10-15,TNS Gallup AS,KrF,7.7
1970,Okt,1970-10-15,TNS Gallup AS,NKP,0.9
1970,Okt,1970-10-15,TNS Gallup AS,SF,2.2
1970,Okt,1970-10-15,TNS Gallup AS,Sp,9.8
1970,Okt,1970-10-15,TNS Gallup AS,V,6.3
1970,Sep,1970-09-15,TNS Gallup AS,Ap,57.3
1970,Sep,1970-09-15,TNS Gallup AS,H,15.8
1970,Sep,1970-09-15,TNS Gallup AS,KrF,7.9
1970,Sep,1970-09-15,TNS Gallup AS,NKP,0.8
1970,Sep,1970-09-15,TNS Gallup AS,SF,1.9
1970,Sep,1970-09-15,TNS Gallup AS,Sp,10.4
1970,Sep,1970-09-15,TNS Gallup AS,V,6.0
1971,Apr,1971-04-15,TNS Gallup AS,Ap,54.6
1971,Apr,1971-04-15,TNS Gallup AS,H,13.5
1971,Apr,1971-04-15,TNS Gallup AS,KrF,9.0
1971,Apr,1971-04-15,TNS Gallup AS,NKP,0.8
1971,Apr,1971-04-15,TNS Gallup AS,SF,2.9
1971,Apr,1971-04-15,TNS Gallup AS,Sp,12.7
1971,Apr,1971-04-15,TNS Gallup AS,V,6.5
1971,Aug,1971-08-15,TNS Gallup AS,Ap,50.6
1971,Aug,1971-08-15,TNS Gallup AS,H,17.5
1971,Aug,1971-08-15,TNS Gallup AS,KrF,7.5
1971,Aug,1971-08-15,TNS Gallup AS,NKP,0.5
1971,Aug,1971-08-15,TNS Gallup AS,SF,5.0
1971,Aug,1971-08-15,TNS Gallup AS,Sp,10.1
1971,Aug,1971-08-15,TNS Gallup AS,V,8.8
1971,Des,1971-12-15,TNS Gallup AS,Ap,47.2
1971,Des,1971-12-15,TNS Gallup AS,H,16.5
1971,Des,1971-12-15,TNS Gallup AS,KrF,7.9
1971,Des,1971-12-15,TNS Gallup AS,NKP,0.7
1971,Des,1971-12-15,TNS Gallup AS,SF,8.1
1971,Des,1971-12-15,TNS Gallup AS,Sp,13.4
1971,Des,1971-12-15,TNS Gallup AS,V,6.3
1971,Feb,1971-02-15,TNS Gallup AS,Ap,51.0
1971,Feb,1971-02-15,TNS Gallup AS,H,16.9
1971,Feb,1971-02-15,TNS Gallup AS,KrF,7.9
1971,Feb,1971-02-15,TNS Gallup AS,NKP,1.3
1971,Feb,1971-02-15,TNS Gallup AS,SF,2.8
1971,Feb,1971-02-15,TNS Gallup AS,Sp,12.5
1971,Feb,1971-02-15,TNS Gallup AS,V,7.5
1971,Jan,1971-01-15,TNS Gallup AS,Ap,56.7
1971,Jan,1971-01-15,TNS Gallup AS,H,14.9
1971,Jan,1971-01-15,TNS Gallup AS,KrF,7.5
1971,Jan,1971-01-15,TNS Gallup AS,NKP,0.5
1971,Jan,1971-01-15,TNS Gallup AS,SF,2.7
1971,Jan,1971-01-15,TNS Gallup AS,Sp,11.7
1971,Jan,1971-01-15,TNS Gallup AS,V,5.9
1971,Jul,1971-07-15,TNS Gallup AS,Ap,51.1
1971,Jul,1971-07-15,TNS Gallup AS,H,18.7
1971,Jul,1971-07-15,TNS Gallup AS,KrF,6.4
1971,Jul,1971-07-15,TNS Gallup AS,NKP,1.2
1971,Jul,1971-07-15,TNS Gallup AS,SF,3.9
1971,Jul,1971-07-15,TNS Gallup AS,Sp,11.4
1971,Jul,1971-07-15,TNS Gallup AS,V,7.3
1971,Jun,1971-06-15,TNS Gallup AS,Ap,52.3
1971,Jun,1971-06-15,TNS Gallup AS,H,18.5
1971,Jun,1971-06-15,TNS Gallup AS,KrF,6.9
1971,Jun,1971-06-15,TNS Gallup AS,NKP,0.9
1971,Jun,1971-06-15,TNS Gallup AS,SF,3.6
1971,Jun,1971-06-15,TNS Gallup AS,Sp,12.1
1971,Jun,1971-06-15,TNS Gallup AS,V,5.6
1971,Mai,1971-05-15,TNS Gallup AS,Ap,56.2
1971,Mai,1971-05-15,TNS Gallup AS,H,13.8
1971,Mai,1971-05-15,TNS Gallup AS,KrF,7.5
1971,Mai,1971-05-15,TNS Gallup AS,NKP,1.3
1971,Mai,1971-05-15,TNS Gallup AS,SF,2.7
1971,Mai,1971-05-15,TNS Gallup AS,Sp,13.5
1971,Mai,1971-05-15,TNS Gallup AS,V,5.1
1971,Mar,1971-03-15,TNS Gallup AS,Ap,56.4
1971,Mar,1971-03-15,TNS Gallup AS,H,14.4
1971,Mar,1971-03-15,TNS Gallup AS,KrF,7.8
1971,Mar,1971-03-15,TNS Gallup AS,NKP,0.8
1971,Mar,1971-03-15,TNS Gallup AS,SF,2.6
1971,Mar,1971-03-15,TNS Gallup AS,Sp,11.0
1971,Mar,1971-03-15,TNS Gallup AS,V,7.1
1971,Nov,1971-11-15,TNS Gallup AS,Ap,44.8
1971,Nov,1971-11-15,TNS Gallup AS,H,16.6
1971,Nov,1971-11-15,TNS Gallup AS,KrF,9.8
1971,Nov,1971-11-15,TNS Gallup AS,NKP,0.8
1971,Nov,1971-11-15,TNS Gallup AS,SF,6.1
1971,Nov,1971-11-15,TNS Gallup AS,Sp,13.9
1971,Nov,1971-11-15,TNS Gallup AS,V,7.9
1971,Okt,1971-10-15,TNS Gallup AS,Ap,44.1
1971,Okt,1971-10-15,TNS Gallup AS,H,18.6
1971,Okt,1971-10-15,TNS Gallup AS,KrF,7.4
1971,Okt,1971-10-15,TNS Gallup AS,NKP,1.2
1971,Okt,1971-10-15,TNS Gallup AS,SF,6.7
1971,Okt,1971-10-15,TNS Gallup AS,Sp,13.0
1971,Okt,1971-10-15,TNS Gallup AS,V,9.0
1971,Sep,1971-09-15,TNS Gallup AS,Ap,44.2
1971,Sep,1971-09-15,TNS Gallup AS,H,18.6
1971,Sep,1971-09-15,TNS Gallup AS,KrF,7.2
1971,Sep,1971-09-15,TNS Gallup AS,NKP,1.2
1971,Sep,1971-09-15,TNS Gallup AS,SF,6.8
1971,Sep,1971-09-15,TNS Gallup AS,Sp,12.9
1971,Sep,1971-09-15,TNS Gallup AS,V,9.0
1972,Apr,1972-04-15,TNS Gallup AS,Ap,43.6
1972,Apr,1972-04-15,TNS Gallup AS,H,18.7
1972,Apr,1972-04-15,TNS Gallup AS,KrF,7.6
1972,Apr,1972-04-15,TNS Gallup AS,NKP,1.8
1972,Apr,1972-04-15,TNS Gallup AS,SF,6.6
1972,Apr,1972-04-15,TNS Gallup AS,Sp,14.2
1972,Apr,1972-04-15,TNS Gallup AS,V,7.4
1972,Aug,1972-08-15,TNS Gallup AS,Ap,44.2
1972,Aug,1972-08-15,TNS Gallup AS,H,18.6
1972,Aug,1972-08-15,TNS Gallup AS,KrF,9.1
1972,Aug,1972-08-15,TNS Gallup AS,NKP,1.6
1972,Aug,1972-08-15,TNS Gallup AS,SF,7.4
1972,Aug,1972-08-15,TNS Gallup AS,Sp,11.1
1972,Aug,1972-08-15,TNS Gallup AS,V,8.1
1972,Des,1972-12-15,TNS Gallup AS,Ap,44.9
1972,Des,1972-12-15,TNS Gallup AS,H,19.0
1972,Des,1972-12-15,TNS Gallup AS,KrF,9.1
1972,Des,1972-12-15,TNS Gallup AS,NKP,1.3
1972,Des,1972-12-15,TNS Gallup AS,SF,6.6
1972,Des,1972-12-15,TNS Gallup AS,Sp,12.2
1972,Des,1972-12-15,TNS Gallup AS,V,3.5
1972,Feb,1972-02-15,TNS Gallup AS,Ap,43.3
1972,Feb,1972-02-15,TNS Gallup AS,H,18.6
1972,Feb,1972-02-15,TNS Gallup AS,KrF,7.5
1972,Feb,1972-02-15,TNS Gallup AS,NKP,1.3
1972,Feb,1972-02-15,TNS Gallup AS,SF,6.6
1972,Feb,1972-02-15,TNS Gallup AS,Sp,13.6
1972,Feb,1972-02-15,TNS Gallup AS,V,9.1
1972,Jan,1972-01-15,TNS Gallup AS,Ap,44.5
1972,Jan,1972-01-15,TNS Gallup AS,H,17.2
1972,Jan,1972-01-15,TNS Gallup AS,KrF,7.9
1972,Jan,1972-01-15,TNS Gallup AS,NKP,0.9
1972,Jan,1972-01-15,TNS Gallup AS,SF,6.6
1972,Jan,1972-01-15,TNS Gallup AS,Sp,15.9
1972,Jan,1972-01-15,TNS Gallup AS,V,6.9
1972,Jul,1972-07-15,TNS Gallup AS,Ap,44.2
1972,Jul,1972-07-15,TNS Gallup AS,H,21.2
1972,Jul,1972-07-15,TNS Gallup AS,KrF,8.8
1972,Jul,1972-07-15,TNS Gallup AS,NKP,1.4
1972,Jul,1972-07-15,TNS Gallup AS,SF,6.4
1972,Jul,1972-07-15,TNS Gallup AS,Sp,10.7
1972,Jul,1972-07-15,TNS Gallup AS,V,7.3
1972,Jun,1972-06-15,TNS Gallup AS,Ap,49.2
1972,Jun,1972-06-15,TNS Gallup AS,H,16.0
1972,Jun,1972-06-15,TNS Gallup AS,KrF,6.8
1972,Jun,1972-06-15,TNS Gallup AS,NKP,1.6
1972,Jun,1972-06-15,TNS Gallup AS,SF,7.3
1972,Jun,1972-06-15,TNS Gallup AS,Sp,12.7
1972,Jun,1972-06-15,TNS Gallup AS,V,6.4
1972,Mai,1972-05-15,TNS Gallup AS,Ap,46.4
1972,Mai,1972-05-15,TNS Gallup AS,H,19.0
1972,Mai,1972-05-15,TNS Gallup AS,KrF,6.7
1972,Mai,1972-05-15,TNS Gallup AS,NKP,1.6
1972,Mai,1972-05-15,TNS Gallup AS,SF,6.7
1972,Mai,1972-05-15,TNS Gallup AS,Sp,11.8
1972,Mai,1972-05-15,TNS Gallup AS,V,7.8
1972,Mar,1972-03-15,TNS Gallup AS,Ap,44.7
1972,Mar,1972-03-15,TNS Gallup AS,H,19.3
1972,Mar,1972-03-15,TNS Gallup AS,KrF,7.5
1972,Mar,1972-03-15,TNS Gallup AS,NKP,1.1
1972,Mar,1972-03-15,TNS Gallup AS,SF,6.9
1972,Mar,1972-03-15,TNS Gallup AS,Sp,13.0
1972,Mar,1972-03-15,TNS Gallup AS,V,7.5
1972,Nov,1972-11-15,TNS Gallup AS,Ap,47.1
1972,Nov,1972-11-15,TNS Gallup AS,H,18.1
1972,Nov,1972-11-15,TNS Gallup AS,KrF,8.9
1972,Nov,1972-11-15,TNS Gallup AS,NKP,1.7
1972,Nov,1972-11-15,TNS Gallup AS,SF,6.8
1972,Nov,1972-11-15,TNS Gallup AS,Sp,13.2
1972,Nov,1972-11-15,TNS Gallup AS,V,4.2
1972,Okt,1972-10-15,TNS Gallup AS,Ap,48.1
1972,Okt,1972-10-15,TNS Gallup AS,H,18.9
1972,Okt,1972-10-15,TNS Gallup AS,KrF,6.5
1972,Okt,1972-10-15,TNS Gallup AS,NKP,1.7
1972,Okt,1972-10-15,TNS Gallup AS,SF,5.9
1972,Okt,1972-10-15,TNS Gallup AS,Sp,13.3
1972,Okt,1972-10-15,TNS Gallup AS,V,5.5
1972,Sep,1972-09-15,TNS Gallup AS,Ap,42.3
1972,Sep,1972-09-15,TNS Gallup AS,H,21.4
1972,Sep,1972-09-15,TNS Gallup AS,KrF,6.7
1972,Sep,1972-09-15,TNS Gallup AS,NKP,1.0
1972,Sep,1972-09-15,TNS Gallup AS,SF,6.6
1972,Sep,1972-09-15,TNS Gallup AS,Sp,14.9
1972,Sep,1972-09-15,TNS Gallup AS,V,7.2
1973,Apr,1973-04-15,TNS Gallup AS,Ap,40.2
1973,Apr,1973-04-15,TNS Gallup AS,H,22.3
1973,Apr,1973-04-15,TNS Gallup AS,KrF,8.0
1973,Apr,1973-04-15,TNS Gallup AS,NKP,1.1
1973,Apr,1973-04-15,TNS Gallup AS,SF,7.4
1973,Apr,1973-04-15,TNS Gallup AS,Sp,11.5
1973,Apr,1973-04-15,TNS Gallup AS,V,3.3
1973,Aug,1973-08-15,TNS Gallup AS,Ap,39.7
1973,Aug,1973-08-15,TNS Gallup AS,H,16.9
1973,Aug,1973-08-15,TNS Gallup AS,KrF,9.3
1973,Aug,1973-08-15,TNS Gallup AS,NKP,0.0
1973,Aug,1973-08-15,TNS Gallup AS,SF,8.5
1973,Aug,1973-08-15,TNS Gallup AS,Sp,12.2
1973,Aug,1973-08-15,TNS Gallup AS,Unnamed: 6,4.7
1973,Aug,1973-08-15,TNS Gallup AS,V,4.0
1973,Des,1973-12-15,TNS Gallup AS,Ap,35.4
1973,Des,1973-12-15,TNS Gallup AS,H,16.7
1973,Des,1973-12-15,TNS Gallup AS,KrF,12.4
1973,Des,1973-12-15,TNS Gallup AS,SF,12.3
1973,Des,1973-12-15,TNS Gallup AS,Sp,10.1
1973,Des,1973-12-15,TNS Gallup AS,Unnamed: 6,5.5
1973,Des,1973-12-15,TNS Gallup AS,V,2.9
1973,Feb,1973-02-15,TNS Gallup AS,Ap,41.7
1973,Feb,1973-02-15,TNS Gallup AS,H,24.1
1973,Feb,1973-02-15,TNS Gallup AS,KrF,8.0
1973,Feb,1973-02-15,TNS Gallup AS,NKP,1.1
1973,Feb,1973-02-15,TNS Gallup AS,SF,6.4
1973,Feb,1973-02-15,TNS Gallup AS,Sp,10.9
1973,Feb,1973-02-15,TNS Gallup AS,V,2.4
1973,Jan,1973-01-15,TNS Gallup AS,Ap,43.6
1973,Jan,1973-01-15,TNS Gallup AS,H,20.1
1973,Jan,1973-01-15,TNS Gallup AS,KrF,7.8
1973,Jan,1973-01-15,TNS Gallup AS,NKP,1.2
1973,Jan,1973-01-15,TNS Gallup AS,SF,6.8
1973,Jan,1973-01-15,TNS Gallup AS,Sp,12.9
1973,Jan,1973-01-15,TNS Gallup AS,V,3.1
1973,Jul,1973-07-15,TNS Gallup AS,Ap,39.7
1973,Jul,1973-07-15,TNS Gallup AS,H,17.3
1973,Jul,1973-07-15,TNS Gallup AS,KrF,9.9
1973,Jul,1973-07-15,TNS Gallup AS,NKP,0.0
1973,Jul,1973-07-15,TNS Gallup AS,SF,8.2
1973,Jul,1973-07-15,TNS Gallup AS,Sp,11.1
1973,Jul,1973-07-15,TNS Gallup AS,Unnamed: 6,5.9
1973,Jul,1973-07-15,TNS Gallup AS,V,3.4
1973,Jun,1973-06-15,TNS Gallup AS,Ap,38.7
1973,Jun,1973-06-15,TNS Gallup AS,H,17.2
1973,Jun,1973-06-15,TNS Gallup AS,KrF,9.4
1973,Jun,1973-06-15,TNS Gallup AS,NKP,0.0
1973,Jun,1973-06-15,TNS Gallup AS,SF,9.8
1973,Jun,1973-06-15,TNS Gallup AS,Sp,12.8
1973,Jun,1973-06-15,TNS Gallup AS,Unnamed: 6,4.2
1973,Jun,1973-06-15,TNS Gallup AS,V,3.5
1973,Mai,1973-05-15,TNS Gallup AS,Ap,39.1
1973,Mai,1973-05-15,TNS Gallup AS,H,19.6
1973,Mai,1973-05-15,TNS Gallup AS,KrF,9.7
1973,Mai,1973-05-15,TNS Gallup AS,NKP,1.1
1973,Mai,1973-05-15,TNS Gallup AS,SF,6.6
1973,Mai,1973-05-15,TNS Gallup AS,Sp,11.3
1973,Mai,1973-05-15,TNS Gallup AS,Unnamed: 6,5.4
1973,Mai,1973-05-15,TNS Gallup AS,V,3.5
1973,Mar,1973-03-15,TNS Gallup AS,Ap,43.0
1973,Mar,1973-03-15,TNS Gallup AS,H,21.7
1973,Mar,1973-03-15,TNS Gallup AS,KrF,6.6
1973,Mar,1973-03-15,TNS Gallup AS,NKP,1.1
1973,Mar,1973-03-15,TNS Gallup AS,SF,7.6
1973,Mar,1973-03-15,TNS Gallup AS,Sp,9.7
1973,Mar,1973-03-15,TNS Gallup AS,V,3.3
1973,Nov,1973-11-15,TNS Gallup AS,Ap,37.1
1973,Nov,1973-11-15,TNS Gallup AS,H,17.1
1973,Nov,1973-11-15,TNS Gallup AS,KrF,10.8
1973,Nov,1973-11-15,TNS Gallup AS,SF,13.5
1973,Nov,1973-11-15,TNS Gallup AS,Sp,11.5
1973,Nov,1973-11-15,TNS Gallup AS,Unnamed: 6,4.2
1973,Nov,1973-11-15,TNS Gallup AS,V,2.4
1973,Okt,1973-10-15,TNS Gallup AS,Ap,34.7
1973,Okt,1973-10-15,TNS Gallup AS,H,17.2
1973,Okt,1973-10-15,TNS Gallup AS,KrF,12.6
1973,Okt,1973-10-15,TNS Gallup AS,SF,15.0
1973,Okt,1973-10-15,TNS Gallup AS,Sp,10.6
1973,Okt,1973-10-15,TNS Gallup AS,Unnamed: 6,3.3
1973,Okt,1973-10-15,TNS Gallup AS,V,3.2
1973,Sep,1973-09-15,TNS Gallup AS,Ap,31.9
1973,Sep,1973-09-15,TNS Gallup AS,H,19.9
1973,Sep,1973-09-15,TNS Gallup AS,KrF,11.8
1973,Sep,1973-09-15,TNS Gallup AS,NKP,0.0
1973,Sep,1973-09-15,TNS Gallup AS,SF,13.9
1973,Sep,1973-09-15,TNS Gallup AS,Sp,10.3
1973,Sep,1973-09-15,TNS Gallup AS,Unnamed: 6,4.4
1973,Sep,1973-09-15,TNS Gallup AS,V,2.9
1974,Apr,1974-04-15,TNS Gallup AS,Ap,34.9
1974,Apr,1974-04-15,TNS Gallup AS,H,21.0
1974,Apr,1974-04-15,TNS Gallup AS,KrF,11.3
1974,Apr,1974-04-15,TNS Gallup AS,SF,11.8
1974,Apr,1974-04-15,TNS Gallup AS,Sp,10.1
1974,Apr,1974-04-15,TNS Gallup AS,Unnamed: 6,3.2
1974,Apr,1974-04-15,TNS Gallup AS,V,3.3
1974,Aug,1974-08-15,TNS Gallup AS,Ap,34.6
1974,Aug,1974-08-15,TNS Gallup AS,H,23.4
1974,Aug,1974-08-15,TNS Gallup AS,KrF,9.3
1974,Aug,1974-08-15,TNS Gallup AS,SF,11.5
1974,Aug,1974-08-15,TNS Gallup AS,Sp,11.4
1974,Aug,1974-08-15,TNS Gallup AS,Unnamed: 6,2.9
1974,Aug,1974-08-15,TNS Gallup AS,V,3.6
1974,Des,1974-12-15,TNS Gallup AS,Ap,33.2
1974,Des,1974-12-15,TNS Gallup AS,H,21.5
1974,Des,1974-12-15,TNS Gallup AS,KrF,10.1
1974,Des,1974-12-15,TNS Gallup AS,SF,14.3
1974,Des,1974-12-15,TNS Gallup AS,Sp,11.2
1974,Des,1974-12-15,TNS Gallup AS,Unnamed: 6,2.3
1974,Des,1974-12-15,TNS Gallup AS,V,3.0
1974,Feb,1974-02-15,TNS Gallup AS,Ap,38.9
1974,Feb,1974-02-15,TNS Gallup AS,H,18.7
1974,Feb,1974-02-15,TNS Gallup AS,KrF,10.0
1974,Feb,1974-02-15,TNS Gallup AS,SF,10.0
1974,Feb,1974-02-15,TNS Gallup AS,Sp,11.2
1974,Feb,1974-02-15,TNS Gallup AS,Unnamed: 6,4.4
1974,Feb,1974-02-15,TNS Gallup AS,V,3.5
1974,Jan,1974-01-15,TNS Gallup AS,Ap,36.9
1974,Jan,1974-01-15,TNS Gallup AS,H,15.0
1974,Jan,1974-01-15,TNS Gallup AS,KrF,11.8
1974,Jan,1974-01-15,TNS Gallup AS,SF,12.3
1974,Jan,1974-01-15,TNS Gallup AS,Sp,11.0
1974,Jan,1974-01-15,TNS Gallup AS,Unnamed: 6,4.5
1974,Jan,1974-01-15,TNS Gallup AS,V,4.4
1974,Jun,1974-06-15,TNS Gallup AS,Ap,31.8
1974,Jun,1974-06-15,TNS Gallup AS,H,25.2
1974,Jun,1974-06-15,TNS Gallup AS,KrF,9.3
1974,Jun,1974-06-15,TNS Gallup AS,SF,13.5
1974,Jun,1974-06-15,TNS Gallup AS,Sp,10.1
1974,Jun,1974-06-15,TNS Gallup AS,Unnamed: 6,3.3
1974,Jun,1974-06-15,TNS Gallup AS,V,3.6
1974,Mai,1974-05-15,TNS Gallup AS,Ap,32.2
1974,Mai,1974-05-15,TNS Gallup AS,H,22.9
1974,Mai,1974-05-15,TNS Gallup AS,KrF,12.1
1974,Mai,1974-05-15,TNS Gallup AS,SF,11.7
1974,Mai,1974-05-15,TNS Gallup AS,Sp,9.1
1974,Mai,1974-05-15,TNS Gallup AS,Unnamed: 6,3.9
1974,Mai,1974-05-15,TNS Gallup AS,V,4.0
1974,Mar,1974-03-15,TNS Gallup AS,Ap,38.2
1974,Mar,1974-03-15,TNS Gallup AS,H,18.1
1974,Mar,1974-03-15,TNS Gallup AS,KrF,11.1
1974,Mar,1974-03-15,TNS Gallup AS,SF,11.3
1974,Mar,1974-03-15,TNS Gallup AS,Sp,10.9
1974,Mar,1974-03-15,TNS Gallup AS,Unnamed: 6,3.4
1974,Mar,1974-03-15,TNS Gallup AS,V,3.3
1974,Nov,1974-11-15,TNS Gallup AS,Ap,37.0
1974,Nov,1974-11-15,TNS Gallup AS,H,19.6
1974,Nov,1974-11-15,TNS Gallup AS,KrF,10.8
1974,Nov,1974-11-15,TNS Gallup AS,SF,11.0
1974,Nov,1974-11-15,TNS Gallup AS,Sp,10.6
1974,Nov,1974-11-15,TNS Gallup AS,Unnamed: 6,3.2
1974,Nov,1974-11-15,TNS Gallup AS,V,3.1
1974,Okt,1974-10-15,TNS Gallup AS,Ap,36.1
1974,Okt,1974-10-15,TNS Gallup AS,H,21.9
1974,Okt,1974-10-15,TNS Gallup AS,KrF,9.5
1974,Okt,1974-10-15,TNS Gallup AS,SF,13.0
1974,Okt,1974-10-15,TNS Gallup AS,Sp,9.2
1974,Okt,1974-10-15,TNS Gallup AS,Unnamed: 6,2.6
1974,Okt,1974-10-15,TNS Gallup AS,V,3.2
1974,Sep,1974-09-15,TNS Gallup AS,Ap,33.9
1974,Sep,1974-09-15,TNS Gallup AS,H,24.1
1974,Sep,1974-09-15,TNS Gallup AS,KrF,10.2
1974,Sep,1974-09-15,TNS Gallup AS,SF,10.4
1974,Sep,1974-09-15,TNS Gallup AS,Sp,8.9
1974,Sep,1974-09-15,TNS Gallup AS,Unnamed: 6,2.3
1974,Sep,1974-09-15,TNS Gallup AS,V,4.1
1975,Apr,1975-04-15,TNS Gallup AS,Ap,36.5
1975,Apr,1975-04-15,TNS Gallup AS,H,21.9
1975,Apr,1975-04-15,TNS Gallup AS,KrF,9.3
1975,Apr,1975-04-15,TNS Gallup AS,SF,9.8
1975,Apr,1975-04-15,TNS Gallup AS,Sp,11.7
1975,Apr,1975-04-15,TNS Gallup AS,Unnamed: 6,2.1
1975,Apr,1975-04-15,TNS Gallup AS,V,4.1
1975,Aug,1975-08-15,TNS Gallup AS,Ap,41.6
1975,Aug,1975-08-15,TNS Gallup AS,H,20.3
1975,Aug,1975-08-15,TNS Gallup AS,KrF,8.7
1975,Aug,1975-08-15,TNS Gallup AS,SF,7.6
1975,Aug,1975-08-15,TNS Gallup AS,Sp,10.6
1975,Aug,1975-08-15,TNS Gallup AS,Unnamed: 6,2.2
1975,Aug,1975-08-15,TNS Gallup AS,V,3.4
1975,Des,1975-12-15,TNS Gallup AS,Ap,41.4
1975,Des,1975-12-15,TNS Gallup AS,H,23.6
1975,Des,1975-12-15,TNS Gallup AS,KrF,8.6
1975,Des,1975-12-15,TNS Gallup AS,SF,5.1
1975,Des,1975-12-15,TNS Gallup AS,Sp,12.8
1975,Des,1975-12-15,TNS Gallup AS,Unnamed: 6,1.3
1975,Des,1975-12-15,TNS Gallup AS,V,3.1
1975,Feb,1975-02-15,TNS Gallup AS,Ap,35.1
1975,Feb,1975-02-15,TNS Gallup AS,H,21.8
1975,Feb,1975-02-15,TNS Gallup AS,KrF,10.8
1975,Feb,1975-02-15,TNS Gallup AS,SF,9.1
1975,Feb,1975-02-15,TNS Gallup AS,Sp,12.9
1975,Feb,1975-02-15,TNS Gallup AS,Unnamed: 6,2.2
1975,Feb,1975-02-15,TNS Gallup AS,V,4.4
1975,Jan,1975-01-15,TNS Gallup AS,Ap,36.9
1975,Jan,1975-01-15,TNS Gallup AS,H,22.9
1975,Jan,1975-01-15,TNS Gallup AS,KrF,9.2
1975,Jan,1975-01-15,TNS Gallup AS,SF,12.1
1975,Jan,1975-01-15,TNS Gallup AS,Sp,10.0
1975,Jan,1975-01-15,TNS Gallup AS,Unnamed: 6,1.6
1975,Jan,1975-01-15,TNS Gallup AS,V,3.7
1975,Jun,1975-06-15,TNS Gallup AS,Ap,37.4
1975,Jun,1975-06-15,TNS Gallup AS,H,23.2
1975,Jun,1975-06-15,TNS Gallup AS,KrF,11.3
1975,Jun,1975-06-15,TNS Gallup AS,SF,8.2
1975,Jun,1975-06-15,TNS Gallup AS,Sp,9.6
1975,Jun,1975-06-15,TNS Gallup AS,Unnamed: 6,1.8
1975,Jun,1975-06-15,TNS Gallup AS,V,3.4
1975,Mai,1975-05-15,TNS Gallup AS,Ap,35.1
1975,Mai,1975-05-15,TNS Gallup AS,H,23.7
1975,Mai,1975-05-15,TNS Gallup AS,KrF,9.8
1975,Mai,1975-05-15,TNS Gallup AS,SF,9.6
1975,Mai,1975-05-15,TNS Gallup AS,Sp,11.1
1975,Mai,1975-05-15,TNS Gallup AS,Unnamed: 6,2.3
1975,Mai,1975-05-15,TNS Gallup AS,V,3.4
1975,Mar,1975-03-15,TNS Gallup AS,Ap,37.0
1975,Mar,1975-03-15,TNS Gallup AS,H,21.0
1975,Mar,1975-03-15,TNS Gallup AS,KrF,9.4
1975,Mar,1975-03-15,TNS Gallup AS,SF,10.0
1975,Mar,1975-03-15,TNS Gallup AS,Sp,11.9
1975,Mar,1975-03-15,TNS Gallup AS,Unnamed: 6,2.2
1975,Mar,1975-03-15,TNS Gallup AS,V,4.2
1975,Nov,1975-11-15,TNS Gallup AS,Ap,40.3
1975,Nov,1975-11-15,TNS Gallup AS,H,21.4
1975,Nov,1975-11-15,TNS Gallup AS,KrF,12.6
1975,Nov,1975-11-15,TNS Gallup AS,SF,3.2
1975,Nov,1975-11-15,TNS Gallup AS,Sp,12.8
1975,Nov,1975-11-15,TNS Gallup AS,Unnamed: 6,1.8
1975,Nov,1975-11-15,TNS Gallup AS,V,3.4
1975,Okt,1975-10-15,TNS Gallup AS,Ap,41.7
1975,Okt,1975-10-15,TNS Gallup AS,H,21.7
1975,Okt,1975-10-15,TNS Gallup AS,KrF,11.1
1975,Okt,1975-10-15,TNS Gallup AS,SF,5.1
1975,Okt,1975-10-15,TNS Gallup AS,Sp,11.5
1975,Okt,1975-10-15,TNS Gallup AS,Unnamed: 6,1.7
1975,Okt,1975-10-15,TNS Gallup AS,V,3.4
1975,Sep,1975-09-15,TNS Gallup AS,Ap,40.5
1975,Sep,1975-09-15,TNS Gallup AS,H,22.6
1975,Sep,1975-09-15,TNS Gallup AS,KrF,11.4
1975,Sep,1975-09-15,TNS Gallup AS,SF,6.3
1975,Sep,1975-09-15,TNS Gallup AS,Sp,10.6
1975,Sep,1975-09-15,TNS Gallup AS,Unnamed: 6,1.0
1975,Sep,1975-09-15,TNS Gallup AS,V,3.5
1976,Apr,1976-04-15,TNS Gallup AS,Ap,43.3
1976,Apr,1976-04-15,TNS Gallup AS,H,19.7
